Sender_Account_Num,R,F,M,importance_flag,cluster_label
88837,4,4,4,High,8
88846,4,3,3,High,3
88859,4,4,3,High,2
88860,4,4,2,High,0
88862,4,4,3,High,0
88863,4,4,3,High,2
88873,4,1,2,Mid,7
88875,4,2,2,Mid,7
88876,1,2,1,Low,4
88879,1,2,1,Low,5
88944,4,3,4,High,4
88957,1,2,4,Low,3
88987,4,2,3,High,4
88992,4,2,4,High,3
88996,4,4,1,High,2
89050,4,2,4,High,1
89061,4,4,2,High,2
89064,4,2,4,High,8
89073,1,1,4,Low,2
89094,4,2,2,Mid,4
89112,4,3,4,High,9
89126,4,2,1,Mid,4
89140,4,4,4,High,8
89141,4,1,4,Mid,9
89173,4,1,2,Mid,1
89175,4,4,4,High,5
89184,4,3,1,High,2
89210,4,2,4,High,2
89213,4,3,3,High,5
89215,1,1,3,Low,3
89249,4,2,1,Mid,7
89294,4,3,2,High,5
89301,4,3,3,High,7
89305,4,3,1,High,1
89350,4,4,2,High,2
89393,4,3,4,High,3
89399,4,3,2,High,3
89451,4,4,3,High,0
89455,4,4,1,High,8
89459,1,1,2,Low,3
89461,4,3,3,High,9
89478,1,1,4,Low,3
89485,4,2,4,High,3
89487,4,2,4,High,6
89512,1,1,1,Low,9
89517,4,4,3,High,8
89525,4,1,4,Mid,4
89530,4,2,4,High,5
89542,4,2,2,Mid,3
89545,4,3,3,High,7
89585,1,1,1,Low,1
89594,1,2,1,Low,4
89596,4,3,1,High,1
89599,4,3,2,High,2
89603,4,1,3,Mid,6
89619,4,3,2,High,4
89625,4,3,2,High,4
89631,4,3,2,High,4
89637,4,2,4,High,3
89638,4,3,3,High,3
89659,1,1,4,Low,9
89660,1,4,4,Mid,4
89673,4,3,4,High,6
89698,4,3,1,High,9
89719,1,3,2,Low,1
89728,4,2,3,High,8
89756,4,4,2,High,2
89770,4,4,2,High,5
89771,4,1,4,Mid,1
89830,1,3,2,Low,3
89833,4,2,3,High,4
89847,4,3,4,High,1
89853,4,1,4,Mid,2
89889,4,3,1,High,5
89920,1,2,2,Low,1
89944,4,1,2,Mid,1
89957,1,1,1,Low,1
89967,4,4,3,High,2
89974,1,2,4,Low,9
89980,4,4,2,High,5
89982,4,3,4,High,4
89984,4,4,2,High,0
89985,4,2,1,Mid,7
89993,1,1,2,Low,8
90028,4,3,1,High,9
90045,4,4,1,High,5
90068,1,1,3,Low,3
90077,1,1,2,Low,3
90083,1,1,3,Low,7
90098,4,1,1,Mid,3
90105,4,4,3,High,2
90147,1,2,4,Low,3
90153,1,3,1,Low,4
90176,4,4,3,High,8
90218,4,1,2,Mid,1
90269,4,2,2,Mid,7
90276,4,4,2,High,2
90304,4,3,3,High,6
90311,4,4,1,High,0
90330,4,2,3,High,4
90334,4,1,3,Mid,7
90349,1,1,3,Low,8
90352,1,1,2,Low,1
90357,4,3,2,High,2
90388,4,2,2,Mid,4
90400,1,1,1,Low,3
90408,4,4,3,High,2
90409,4,2,1,Mid,2
90435,4,1,3,Mid,9
90448,4,1,2,Mid,2
90482,4,2,3,High,1
90492,4,2,2,Mid,7
90502,4,4,4,High,8
90505,4,4,4,High,2
90512,4,1,2,Mid,3
90524,4,3,2,High,5
90533,4,1,1,Mid,1
90550,4,4,3,High,2
90561,1,1,4,Low,3
90563,4,1,1,Mid,1
90574,4,3,3,High,8
90576,4,3,1,High,5
90601,4,2,4,High,2
90613,4,4,2,High,2
90620,4,4,2,High,2
90638,1,1,1,Low,4
90650,4,2,2,Mid,4
90681,4,4,4,High,2
90684,4,2,2,Mid,1
90689,4,1,4,Mid,3
90711,4,2,3,High,3
90714,1,2,3,Low,4
90715,4,4,3,High,2
90728,4,2,2,Mid,2
90745,4,4,2,High,0
90749,4,2,2,Mid,7
90751,4,3,4,High,3
90752,4,3,3,High,3
90756,1,1,1,Low,1
90764,4,4,2,High,0
90768,1,1,2,Low,2
90781,4,2,4,High,6
90783,4,2,4,High,8
90784,4,4,1,High,2
90817,4,4,1,High,0
90822,4,2,1,Mid,7
90829,4,2,1,Mid,1
90830,1,2,4,Low,3
90831,1,1,2,Low,4
90838,4,2,2,Mid,1
90840,4,3,2,High,5
90847,4,2,3,High,3
90861,4,4,1,High,0
90869,4,4,2,High,0
90877,4,3,1,High,7
90898,4,3,3,High,3
90903,4,3,1,High,5
90910,4,1,1,Mid,6
90916,4,3,1,High,7
90923,4,3,4,High,2
90931,1,2,3,Low,1
90958,4,4,4,High,0
90963,4,2,1,Mid,1
91010,4,4,3,High,5
91014,4,1,1,Mid,3
91035,4,4,2,High,0
91054,4,1,1,Mid,1
91055,4,4,4,High,0
91069,4,2,4,High,2
91091,4,4,4,High,2
91096,4,4,3,High,8
91107,4,2,1,Mid,4
91110,4,1,2,Mid,7
91124,4,2,1,Mid,10
91134,4,4,4,High,5
91145,4,4,4,High,2
91147,4,3,1,High,5
91151,1,1,1,Low,5
91169,4,1,1,Mid,4
91172,4,1,4,Mid,4
91174,1,2,4,Low,4
91186,4,2,4,High,6
91189,4,1,1,Mid,4
91202,4,4,3,High,8
91212,4,3,3,High,3
91230,4,4,4,High,0
91238,4,2,2,Mid,1
91245,1,2,1,Low,5
91252,1,1,2,Low,4
91253,4,2,1,Mid,4
91258,4,2,4,High,1
91261,4,2,2,Mid,3
91264,1,3,3,Low,2
91268,4,3,3,High,8
91276,1,1,4,Low,3
91294,4,2,4,High,5
91305,4,1,4,Mid,3
91324,4,1,4,Mid,1
91338,1,1,3,Low,5
91359,4,3,2,High,9
91360,4,4,2,High,6
91387,4,3,2,High,3
91393,4,3,3,High,3
91403,1,1,2,Low,4
91407,1,1,2,Low,2
91409,4,1,3,Mid,3
91421,1,1,1,Low,1
91427,4,3,4,High,2
91431,4,2,3,High,2
91436,1,2,2,Low,8
91447,4,1,1,Mid,4
91456,4,1,3,Mid,4
91468,4,3,4,High,3
91508,4,2,1,Mid,1
91520,4,4,4,High,0
91522,4,4,1,High,0
91532,4,2,1,Mid,1
91561,1,2,2,Low,3
91593,4,4,1,High,0
91601,4,2,2,Mid,4
91609,4,3,2,High,4
91615,4,1,1,Mid,8
91618,4,2,1,Mid,9
91625,4,4,4,High,0
91626,4,3,1,High,7
91627,4,3,3,High,1
91641,4,2,2,Mid,5
91655,4,1,4,Mid,1
91660,4,3,4,High,5
91665,4,4,2,High,4
91672,4,2,4,High,4
91684,4,4,2,High,0
91686,4,3,3,High,1
91695,4,3,4,High,2
91719,4,4,4,High,0
91733,1,3,3,Low,7
91741,4,4,1,High,0
91748,4,4,4,High,8
91749,1,3,4,Low,1
91760,4,4,3,High,2
91761,4,4,2,High,0
91788,1,1,4,Low,3
91789,4,3,2,High,3
91792,4,3,4,High,2
91795,4,2,1,Mid,1
91819,4,1,4,Mid,1
91835,1,1,4,Low,6
91844,4,2,4,High,4
91858,1,1,1,Low,4
91890,4,2,2,Mid,6
91906,4,4,3,High,5
91908,4,3,3,High,3
91916,4,1,1,Mid,4
91919,4,2,2,Mid,1
91964,1,1,4,Low,5
91987,4,2,4,High,4
91996,4,2,2,Mid,5
92018,1,1,1,Low,1
92030,4,3,4,High,3
92045,1,1,1,Low,8
92061,4,4,3,High,0
92067,1,2,3,Low,4
92091,4,4,4,High,5
92097,4,3,2,High,3
92113,4,3,4,High,0
92154,4,2,3,High,1
92165,4,3,2,High,1
92172,1,2,2,Low,4
92174,4,4,3,High,0
92175,4,3,3,High,3
92185,4,3,1,High,7
92205,4,3,4,High,2
92209,4,1,1,Mid,1
92210,1,2,4,Low,3
92226,4,1,4,Mid,2
92229,4,2,3,High,9
92237,4,4,3,High,0
92253,4,2,2,Mid,5
92265,4,3,4,High,7
92278,4,3,3,High,2
92283,4,4,3,High,2
92284,4,2,2,Mid,3
92296,4,4,1,High,0
92325,4,1,3,Mid,3
92336,4,1,4,Mid,3
92346,1,3,2,Low,2
92351,4,4,1,High,0
92356,1,1,1,Low,1
92386,1,1,3,Low,4
92396,4,4,2,High,0
92399,4,2,2,Mid,4
92413,4,2,3,High,7
92415,4,4,3,High,8
92416,4,3,3,High,3
92428,4,3,3,High,1
92430,4,3,3,High,3
92463,4,4,3,High,6
92468,4,2,2,Mid,7
92469,4,3,4,High,1
92485,4,2,1,Mid,1
92488,4,3,4,High,1
92498,4,4,3,High,5
92499,4,2,3,High,2
92506,4,4,4,High,0
92524,4,3,2,High,0
92527,4,2,1,Mid,1
92540,4,4,2,High,0
92551,4,3,1,High,5
92552,4,2,2,Mid,1
92566,4,3,4,High,3
92591,4,1,4,Mid,3
92601,4,4,2,High,0
92603,4,1,1,Mid,1
92610,1,1,3,Low,9
92614,4,4,4,High,2
92626,4,2,2,Mid,3
92631,4,1,3,Mid,6
92633,4,2,1,Mid,4
92635,4,4,2,High,0
92639,4,2,4,High,2
92649,4,3,4,High,4
92667,4,1,3,Mid,1
92675,4,3,2,High,4
92692,4,4,3,High,0
92693,4,2,1,Mid,4
92696,1,1,4,Low,1
92705,1,1,2,Low,1
92710,4,4,3,High,8
92715,4,3,3,High,5
92721,4,2,1,Mid,4
92768,4,4,4,High,0
92774,4,1,4,Mid,4
92775,4,4,2,High,8
92777,1,1,1,Low,1
92778,1,2,4,Low,5
92785,4,4,2,High,2
92793,4,1,3,Mid,2
92813,4,4,1,High,0
92830,4,3,3,High,0
92848,4,2,2,Mid,4
92852,4,4,3,High,8
92882,4,3,3,High,5
92892,4,4,1,High,2
92918,1,1,4,Low,1
92920,4,4,4,High,0
92925,1,2,4,Low,5
92936,4,4,3,High,0
92943,4,4,4,High,4
92945,4,3,4,High,5
92959,4,4,1,High,2
92970,4,3,1,High,0
92973,4,4,3,High,0
92977,1,1,1,Low,1
92998,4,3,4,High,3
93012,4,3,2,High,4
93024,4,1,3,Mid,9
93025,4,3,2,High,5
93051,1,2,3,Low,1
93083,4,4,4,High,0
93095,1,1,1,Low,1
93144,1,1,2,Low,2
93167,4,2,1,Mid,1
93176,4,1,3,Mid,5
93177,1,2,1,Low,4
93178,4,4,4,High,2
93187,4,3,2,High,1
93215,1,2,1,Low,2
93228,4,3,4,High,4
93241,4,4,4,High,2
93283,4,2,3,High,5
93303,1,3,1,Low,6
93313,4,3,3,High,3
93333,4,3,4,High,1
93372,4,4,3,High,0
93375,4,1,1,Mid,5
93399,4,4,1,High,8
93401,1,1,1,Low,1
93407,1,3,2,Low,9
93420,1,1,3,Low,9
93426,4,2,3,High,7
93458,4,4,2,High,9
93492,1,1,3,Low,10
93514,1,1,1,Low,1
93522,4,3,4,High,2
93528,4,4,3,High,5
93530,4,4,3,High,2
93588,4,4,1,High,9
93608,4,3,3,High,3
93614,4,4,2,High,10
93624,4,3,4,High,5
93653,4,2,3,High,5
93656,1,2,3,Low,3
93658,4,2,2,Mid,3
93665,4,2,4,High,5
93678,4,4,1,High,2
93680,4,4,4,High,8
93683,4,2,4,High,4
93692,1,2,4,Low,3
93694,4,3,4,High,3
93765,4,3,1,High,1
93771,4,1,1,Mid,3
93782,1,2,4,Low,7
93787,4,4,2,High,0
93790,4,3,2,High,3
93827,4,3,3,High,3
93841,4,3,2,High,9
93850,4,3,2,High,3
93862,4,2,2,Mid,1
93866,4,3,2,High,2
93867,1,3,2,Low,7
93870,4,3,3,High,7
93871,4,4,2,High,5
93884,1,2,1,Low,4
93893,4,1,1,Mid,4
93932,4,1,1,Mid,4
93952,4,4,3,High,2
93971,4,3,3,High,8
93990,4,4,4,High,0
93992,1,2,1,Low,1
94002,1,2,3,Low,3
94012,4,4,4,High,2
94025,4,4,2,High,10
94032,4,1,4,Mid,5
94054,1,3,4,Low,2
94072,1,1,2,Low,2
94079,4,2,1,Mid,4
94088,4,1,2,Mid,3
94090,4,4,2,High,2
94130,4,1,2,Mid,1
94142,4,4,3,High,0
94152,1,1,1,Low,7
94153,1,1,4,Low,1
94157,4,2,3,High,1
94164,4,3,3,High,8
94171,1,1,1,Low,4
94172,4,1,3,Mid,5
94177,4,1,3,Mid,3
94178,1,3,3,Low,4
94182,1,2,3,Low,2
94186,4,4,4,High,8
94200,1,3,2,Low,4
94209,4,2,4,High,5
94210,4,1,4,Mid,3
94213,4,2,4,High,3
94220,4,4,4,High,8
94272,1,2,3,Low,7
94318,4,4,1,High,5
94324,4,1,4,Mid,4
94332,4,1,2,Mid,9
94333,4,2,4,High,1
94343,4,3,4,High,3
94357,4,4,3,High,8
94358,1,3,2,Low,7
94368,4,2,4,High,5
94374,4,3,4,High,8
94385,1,1,1,Low,1
94388,4,3,1,High,2
94394,4,4,3,High,8
94420,4,1,3,Mid,3
94432,4,4,1,High,5
94438,4,3,4,High,0
94441,4,3,4,High,9
94463,4,1,2,Mid,3
94487,4,1,3,Mid,2
94497,4,1,2,Mid,5
94532,4,3,2,High,9
94535,4,3,2,High,5
94547,4,3,3,High,2
94555,4,2,3,High,2
94569,4,1,1,Mid,1
94580,4,1,1,Mid,1
94598,4,2,3,High,4
94609,4,3,4,High,1
94652,4,3,1,High,10
94659,4,2,3,High,4
94666,4,4,4,High,0
94708,4,3,2,High,3
94732,4,3,4,High,2
94744,4,4,3,High,2
94799,4,3,4,High,3
94829,4,4,1,High,0
94833,4,4,1,High,0
94835,1,4,4,Mid,1
94840,1,1,3,Low,8
94863,4,2,3,High,9
94879,4,4,3,High,0
94908,4,3,3,High,9
94923,1,1,4,Low,4
94925,4,2,2,Mid,4
94941,4,3,4,High,3
94948,4,2,4,High,1
94958,4,4,4,High,5
94959,4,1,2,Mid,3
94965,4,3,2,High,3
94975,4,3,3,High,3
94981,4,3,3,High,3
94991,4,2,4,High,1
95000,4,4,4,High,5
95001,4,2,3,High,7
95009,4,1,2,Mid,3
95011,4,3,3,High,4
95032,4,2,4,High,5
95039,4,3,1,High,10
95044,4,3,4,High,2
95048,4,4,4,High,2
95059,1,1,4,Low,2
95067,4,2,4,High,4
95069,4,1,4,Mid,7
95092,4,1,4,Mid,1
95108,4,1,4,Mid,7
95109,4,1,1,Mid,6
95132,4,4,4,High,0
95139,4,4,4,High,6
95149,4,1,4,Mid,2
95152,4,3,1,High,4
95160,4,4,3,High,5
95185,4,3,4,High,1
95213,4,1,4,Mid,5
95222,1,1,3,Low,1
95241,4,1,3,Mid,2
95243,4,3,3,High,5
95267,4,2,4,High,3
95294,4,4,2,High,0
95299,4,3,2,High,2
95314,4,3,4,High,1
95330,4,3,1,High,4
95339,4,2,1,Mid,8
95349,1,2,1,Low,1
95351,1,2,3,Low,3
95398,4,2,4,High,4
95414,4,4,2,High,5
95418,4,2,3,High,3
95429,4,2,3,High,2
95445,4,4,3,High,2
95452,4,3,1,High,3
95463,4,3,1,High,6
95467,1,1,4,Low,1
95478,4,3,3,High,6
95497,4,2,2,Mid,5
95503,4,3,2,High,4
95504,4,3,1,High,1
95505,4,2,2,Mid,7
95511,4,3,1,High,9
95518,4,3,2,High,2
95543,4,3,3,High,5
95556,4,2,1,Mid,9
95559,4,4,3,High,8
95578,1,2,4,Low,2
95627,4,4,2,High,0
95633,4,4,4,High,0
95681,1,2,1,Low,4
95690,4,1,4,Mid,1
95710,4,1,3,Mid,3
95712,4,2,1,Mid,4
95714,4,1,3,Mid,3
95719,4,3,2,High,8
95744,4,3,3,High,3
95749,1,1,2,Low,3
95754,4,4,4,High,8
95757,1,1,2,Low,3
95763,1,1,1,Low,1
95765,4,1,3,Mid,9
95783,4,2,2,Mid,1
95785,4,2,3,High,3
95802,4,2,2,Mid,5
95828,1,3,1,Low,1
95843,4,4,4,High,0
95862,4,3,2,High,4
95870,4,3,3,High,0
95876,4,1,3,Mid,1
95880,1,2,1,Low,4
95882,4,4,3,High,6
95906,4,4,1,High,0
95924,4,2,4,High,3
95936,4,4,4,High,4
95949,4,4,2,High,2
95957,4,4,3,High,0
95970,4,4,3,High,0
95988,4,3,4,High,10
95994,4,1,1,Mid,3
96019,4,2,1,Mid,4
96051,1,1,2,Low,3
96085,4,3,1,High,7
96107,4,4,3,High,2
96142,1,1,3,Low,7
96162,1,2,1,Low,5
96177,4,2,1,Mid,4
96184,4,1,3,Mid,3
96188,1,3,4,Low,5
96218,4,4,4,High,2
96219,4,3,2,High,7
96236,4,1,4,Mid,3
96239,1,1,4,Low,3
96262,4,3,3,High,3
96268,4,1,1,Mid,6
96273,4,3,1,High,9
96280,4,1,2,Mid,4
96284,4,1,1,Mid,1
96290,4,2,4,High,5
96340,4,2,1,Mid,1
96342,4,4,4,High,0
96360,4,4,3,High,6
96382,4,1,1,Mid,1
96390,1,2,2,Low,6
96395,4,2,1,Mid,7
96404,4,4,4,High,0
96407,4,2,3,High,1
96416,4,2,4,High,3
96425,4,4,3,High,5
96430,4,2,3,High,9
96436,4,4,2,High,0
96447,1,2,1,Low,1
96474,4,2,4,High,4
96498,4,4,2,High,2
96502,4,2,3,High,1
96509,4,4,4,High,0
96514,4,3,4,High,3
96517,4,2,4,High,5
96560,4,3,3,High,6
96564,1,1,3,Low,1
96570,4,1,3,Mid,7
96579,4,3,3,High,3
96585,4,2,4,High,1
96593,4,1,4,Mid,7
96595,4,2,2,Mid,1
96602,4,4,3,High,8
96618,4,2,3,High,2
96622,4,3,2,High,9
96627,1,2,2,Low,7
96641,4,2,4,High,5
96643,4,1,1,Mid,4
96653,4,3,1,High,2
96660,4,3,2,High,4
96671,4,2,3,High,4
96673,4,1,2,Mid,4
96675,4,3,4,High,1
96706,4,2,1,Mid,1
96722,1,2,3,Low,3
96740,1,1,2,Low,2
96759,4,4,4,High,2
96804,4,4,3,High,0
96808,4,4,4,High,0
96825,4,2,1,Mid,1
96827,1,1,3,Low,7
96838,1,1,1,Low,1
96852,4,4,3,High,2
96860,4,1,1,Mid,1
96861,4,4,3,High,8
96870,4,4,4,High,0
96873,4,3,4,High,9
96882,1,2,2,Low,7
96883,1,3,4,Low,3
96886,1,2,2,Low,3
96902,4,2,2,Mid,4
96905,4,2,4,High,6
96916,4,4,3,High,8
96921,4,4,3,High,0
96923,4,4,2,High,0
96940,4,1,1,Mid,3
96941,4,2,1,Mid,2
96952,4,1,4,Mid,5
96975,4,3,4,High,5
97015,4,2,4,High,3
97033,4,4,4,High,0
97069,4,3,3,High,3
97071,4,1,1,Mid,5
97094,1,1,4,Low,4
97097,4,2,3,High,2
97106,4,3,4,High,2
97116,4,4,4,High,2
97124,4,1,4,Mid,7
97131,1,2,2,Low,3
97138,4,2,3,High,1
97140,4,2,1,Mid,2
97152,1,1,1,Low,1
97163,4,3,2,High,1
97171,1,3,2,Low,2
97224,1,1,2,Low,7
97236,4,2,1,Mid,1
97241,4,1,2,Mid,3
97250,4,4,4,High,0
97272,1,1,4,Low,1
97275,4,4,2,High,0
97288,4,1,3,Mid,4
97301,4,2,1,Mid,4
97306,4,2,4,High,2
97337,4,4,2,High,0
97348,4,1,2,Mid,5
97369,4,2,1,Mid,10
97372,1,2,2,Low,4
97374,4,3,3,High,9
97381,4,4,2,High,2
97419,4,4,4,High,0
97446,4,4,4,High,8
97454,4,4,4,High,2
97460,4,3,3,High,2
97469,4,2,1,Mid,7
97471,4,2,1,Mid,1
97503,1,1,2,Low,4
97507,4,4,4,High,6
97517,1,1,2,Low,6
97523,4,1,1,Mid,4
97530,4,3,2,High,5
97554,4,3,1,High,9
97573,4,1,3,Mid,7
97581,4,1,4,Mid,1
97587,4,1,2,Mid,1
97595,4,3,3,High,3
97602,4,2,2,Mid,1
97632,4,3,2,High,4
97633,1,1,1,Low,1
97640,1,3,4,Low,6
97649,4,3,2,High,2
97657,4,2,3,High,4
97659,4,3,4,High,5
97670,4,2,1,Mid,1
97671,4,1,4,Mid,3
97714,4,2,1,Mid,10
97728,4,1,2,Mid,4
97731,1,1,2,Low,8
97735,1,1,1,Low,7
97747,4,4,3,High,5
97754,1,1,3,Low,6
97768,4,3,1,High,1
97772,4,1,1,Mid,1
97786,4,4,2,High,0
97790,1,3,4,Low,1
97791,4,3,2,High,2
97803,4,2,1,Mid,1
97806,4,1,4,Mid,10
97810,4,4,2,High,2
97829,1,1,4,Low,3
97831,4,4,2,High,0
97832,4,2,3,High,6
97833,4,4,1,High,5
97854,4,1,2,Mid,4
97861,4,3,4,High,2
97867,4,2,1,Mid,1
97873,4,2,1,Mid,9
97886,4,3,2,High,8
97898,4,3,2,High,4
97914,4,4,3,High,0
97921,4,1,2,Mid,7
97922,4,1,3,Mid,6
97923,4,4,1,High,0
97928,1,1,2,Low,2
97940,4,4,2,High,0
97955,1,1,4,Low,5
97960,4,3,4,High,8
97961,1,2,4,Low,1
97979,4,4,4,High,2
97997,1,1,3,Low,10
98031,4,2,2,Mid,1
98062,1,1,4,Low,3
98064,4,4,3,High,5
98065,1,2,1,Low,7
98066,4,1,4,Mid,5
98072,1,1,1,Low,6
98083,4,2,1,Mid,5
98099,4,4,2,High,0
98102,4,2,1,Mid,3
98119,4,3,3,High,2
98135,4,3,4,High,9
98159,1,1,2,Low,3
98171,1,3,3,Low,5
98184,4,2,2,Mid,7
98187,4,4,3,High,0
98203,4,4,4,High,8
98219,4,2,3,High,2
98220,4,2,2,Mid,3
98225,4,4,1,High,0
98230,4,3,4,High,2
98238,4,4,2,High,0
98245,4,4,4,High,0
98249,1,2,4,Low,9
98271,4,3,1,High,0
98303,4,3,3,High,2
98305,4,4,4,High,0
98316,1,1,1,Low,1
98332,4,2,2,Mid,2
98336,1,2,1,Low,1
98346,4,2,4,High,2
98354,4,3,1,High,0
98363,4,4,3,High,0
98373,1,1,1,Low,7
98405,4,1,3,Mid,5
98410,4,4,4,High,0
98434,4,1,3,Mid,4
98443,1,1,3,Low,1
98452,4,1,2,Mid,3
98458,4,2,1,Mid,9
98468,4,4,4,High,8
98473,4,3,3,High,3
98475,4,1,4,Mid,8
98476,1,3,3,Low,8
98491,4,4,2,High,2
98502,4,3,2,High,6
98519,4,1,3,Mid,2
98522,4,3,1,High,7
98542,4,2,4,High,3
98543,4,4,1,High,8
98552,1,3,3,Low,2
98556,4,3,4,High,2
98560,4,4,4,High,0
98569,4,4,4,High,5
98574,4,2,3,High,9
98578,4,2,1,Mid,7
98590,4,2,3,High,7
98606,4,3,2,High,3
98611,1,1,3,Low,3
98626,4,4,3,High,0
98634,4,4,1,High,0
98646,4,4,3,High,6
98650,1,3,2,Low,7
98668,4,1,4,Mid,1
98674,4,4,3,High,0
98679,1,1,4,Low,3
98693,1,1,2,Low,7
98701,1,1,2,Low,2
98708,1,2,4,Low,4
98722,4,4,3,High,8
98751,4,4,2,High,0
98761,4,4,2,High,2
98762,4,2,1,Mid,5
98783,4,4,3,High,8
98837,4,1,4,Mid,9
98840,1,1,1,Low,9
98842,1,2,2,Low,6
98847,4,3,1,High,9
98861,4,1,4,Mid,7
98889,4,2,4,High,6
98898,4,3,3,High,4
98923,1,2,4,Low,4
98924,4,2,2,Mid,4
98985,4,2,3,High,9
98987,4,3,2,High,1
98993,4,3,4,High,3
98994,1,1,1,Low,3
99007,4,4,1,High,0
99012,4,4,1,High,2
99023,4,3,4,High,6
99025,1,1,1,Low,1
99051,4,4,4,High,8
99057,4,4,3,High,6
99059,4,4,2,High,2
99064,1,2,4,Low,1
99092,4,4,4,High,5
99095,4,1,2,Mid,8
99102,4,3,2,High,1
99127,4,1,1,Mid,5
99152,1,1,4,Low,1
99182,1,4,2,Mid,8
99211,4,1,3,Mid,3
99214,4,3,4,High,4
99215,4,2,1,Mid,3
99238,4,4,3,High,5
99275,4,2,3,High,5
99283,4,4,4,High,0
99288,4,4,1,High,5
99325,4,2,3,High,7
99326,4,2,2,Mid,6
99335,4,3,2,High,3
99339,4,3,3,High,2
99351,4,4,1,High,2
99363,4,4,1,High,0
99365,4,3,2,High,1
99368,4,2,1,Mid,10
99376,4,3,4,High,2
99403,1,3,4,Low,4
99408,4,3,2,High,3
99410,1,2,1,Low,4
99434,4,2,4,High,1
99447,1,3,2,Low,4
99481,4,3,4,High,2
99483,1,3,4,Low,4
99492,4,1,1,Mid,2
99515,4,2,1,Mid,4
99536,4,2,2,Mid,3
99539,4,3,4,High,4
99569,1,2,2,Low,7
99578,1,1,1,Low,4
99580,4,2,2,Mid,2
99581,4,2,4,High,3
99609,1,1,1,Low,3
99623,4,2,2,Mid,7
99657,4,2,1,Mid,1
99658,4,1,2,Mid,5
99663,4,2,4,High,3
99666,4,4,3,High,0
99689,1,2,4,Low,3
99691,4,3,2,High,2
99693,4,3,4,High,7
99708,1,1,2,Low,3
99726,4,4,4,High,0
99735,4,2,1,Mid,4
99769,1,1,1,Low,1
99772,1,2,1,Low,1
99790,4,2,1,Mid,1
99794,4,2,1,Mid,1
99799,4,4,2,High,0
99807,4,4,3,High,0
99812,4,1,3,Mid,2
99814,4,3,3,High,2
99815,4,2,1,Mid,7
99826,4,3,4,High,7
99833,4,3,3,High,7
99836,4,2,4,High,1
99840,4,3,4,High,3
99851,4,4,4,High,0
99868,1,1,3,Low,1
99884,4,2,1,Mid,5
99887,4,4,4,High,8
99891,4,1,3,Mid,10
99895,4,2,2,Mid,4
99939,1,3,2,Low,2
99949,4,2,1,Mid,1
99952,4,3,4,High,4
99988,4,3,4,High,9
99998,1,2,3,Low,3
100000,4,4,3,High,0
100002,4,3,3,High,3
100019,4,1,4,Mid,8
100053,4,3,4,High,1
100060,4,3,2,High,3
100086,1,3,3,Low,5
100094,1,1,3,Low,3
100098,4,4,4,High,0
100105,4,3,4,High,2
100115,4,4,3,High,2
100120,4,2,2,Mid,9
100126,4,4,3,High,6
100137,4,1,4,Mid,2
100144,4,2,2,Mid,9
100155,4,4,1,High,8
100159,4,4,2,High,2
100166,1,1,3,Low,4
100169,4,1,1,Mid,7
100171,4,3,4,High,8
100197,4,3,2,High,4
100198,4,3,2,High,2
100214,4,3,2,High,10
100223,4,3,4,High,2
100224,4,4,1,High,5
100233,4,4,2,High,0
100250,4,2,4,High,3
100264,4,1,3,Mid,3
100273,4,2,4,High,1
100282,4,3,2,High,3
100300,1,2,1,Low,1
100301,4,2,3,High,4
100324,4,3,1,High,7
100338,4,4,4,High,2
100348,4,4,1,High,2
100376,4,4,4,High,2
100384,4,1,4,Mid,3
100385,1,1,2,Low,6
100420,1,2,3,Low,1
100423,4,3,2,High,3
100445,4,2,1,Mid,1
100466,4,4,4,High,2
100472,4,1,2,Mid,9
100478,4,2,1,Mid,9
100483,4,1,4,Mid,6
100489,4,2,2,Mid,1
100493,4,3,3,High,6
100537,4,4,2,High,0
100541,1,2,1,Low,4
100569,4,3,4,High,7
100573,4,2,3,High,2
100583,4,3,2,High,2
100593,4,3,4,High,2
100608,4,4,4,High,8
100613,1,3,4,Low,4
100614,4,3,2,High,1
100618,1,1,1,Low,1
100621,4,4,1,High,0
100636,4,1,3,Mid,3
100640,4,2,3,High,4
100645,4,2,3,High,7
100656,4,2,4,High,4
100658,1,2,2,Low,5
100687,4,1,3,Mid,4
100688,4,4,4,High,0
100690,4,4,2,High,0
100694,4,4,3,High,0
100703,4,1,1,Mid,9
100736,4,1,4,Mid,7
100751,4,3,3,High,5
100766,4,1,4,Mid,3
100782,4,2,2,Mid,3
100796,4,3,4,High,1
100800,4,3,4,High,3
100805,4,2,1,Mid,1
100818,4,2,2,Mid,5
100820,4,4,4,High,0
100827,4,4,2,High,0
100848,4,3,1,High,4
100859,4,3,2,High,0
100866,4,2,3,High,5
100873,4,3,3,High,3
100901,4,1,1,Mid,7
100906,4,1,1,Mid,1
100909,4,1,1,Mid,4
100925,1,1,3,Low,1
100927,4,2,1,Mid,3
100931,4,4,3,High,5
100934,1,2,2,Low,7
100947,4,4,2,High,7
100986,4,2,1,Mid,5
100988,4,3,2,High,3
